"No.","Time","Source","Destination","Protocol","Length","Info"
"165","0.154575883","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=128096 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"166","0.154596112","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=129456 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"167","0.154623165","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=130816 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"168","0.154639506","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=132176 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"169","0.154657381","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=133536 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"170","0.154663924","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=134896 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"171","0.154670366","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=136256 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"172","0.154678111","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=137616 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"173","0.154687479","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=138976 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"174","0.154710754","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=140336 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"175","0.154719000","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=141696 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"176","0.154725673","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=143056 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"177","0.154733699","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=144416 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"178","0.154758246","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=145776 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"179","0.154769097","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=147136 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"180","0.154799686","10.0.0.1","10.1.0.2","TCP","337","36011  >  9999 [ACK] Seq=148496 Ack=1 Win=65535 Len=255 [TCP segment of a reassembled PDU]"
"181","0.154835372","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#3] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"182","0.154921078","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#4] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"183","0.154941096","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#5] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"184","0.154951647","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#6] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"185","0.154957087","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#7] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"186","0.154972056","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#8] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"187","0.154981474","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#9] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"188","0.154985973","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#10] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"189","0.154990312","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#11] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"190","0.155000581","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#12] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"191","0.155025430","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#13] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"192","0.155029978","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#14] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"193","0.155034397","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#15] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"194","0.155039226","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#16] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"195","0.155045138","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#17] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"196","0.155049937","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#18] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"197","0.155056991","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#19] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"198","0.155062802","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#20] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"199","0.155071278","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#21] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"200","0.155102118","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#22] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"201","0.155124040","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#23] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"202","0.155129822","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#24] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"203","0.155134380","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#25] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"204","0.155146053","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#26] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"205","0.155151964","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#27] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"206","0.155167575","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#28] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"207","0.155188044","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#29] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"208","0.155193525","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#30] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"209","0.155198084","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#31] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"210","0.155209406","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#32] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"211","0.155214586","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#33] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"212","0.155219635","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#34] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"213","0.155231859","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#35] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"214","0.155250645","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#36] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"215","0.155256106","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#37] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"216","0.155267568","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#38] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"217","0.155272708","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#39] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"218","0.155277487","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#40] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"219","0.155282397","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#41] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"220","0.155287036","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 131#42] 9999  >  36011 [ACK] Seq=1 Ack=85936 Win=65535 Len=0"
"221","0.352705511","10.0.0.1","10.1.0.2","TCP","1442","[TCP Retransmission] 36011  >  9999 [ACK] Seq=85936 Ack=1 Win=65535 Len=1360"
"222","0.353377973","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=136256 Win=15215 Len=0"
"223","0.353535769","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=148751 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"224","0.353567721","10.0.0.1","10.1.0.2","TCP","1442","[TCP Window Full] 36011  >  9999 [ACK] Seq=150111 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"225","0.353854044","10.1.0.2","10.0.0.1","TCP","82","[TCP Window Update] 9999  >  36011 [ACK] Seq=1 Ack=136256 Win=65535 Len=0"
"226","0.353887128","10.1.0.2","10.0.0.1","TCP","82","[TCP Dup ACK 222#1] 9999  >  36011 [ACK] Seq=1 Ack=136256 Win=65535 Len=0"
"227","0.753685401","10.0.0.1","10.1.0.2","TCP","1442","[TCP Retransmission] 36011  >  9999 [ACK] Seq=136256 Ack=1 Win=65535 Len=1360"
"228","0.754229193","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=151471 Win=50320 Len=0"
"229","0.754378392","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=151471 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"230","0.754402689","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=152831 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"231","0.754408561","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=154191 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"232","0.754413821","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=155551 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"233","0.754418430","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=156911 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"234","0.754422908","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=158271 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"235","0.754427307","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=159631 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"236","0.754495649","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=160991 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"237","0.754509316","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=162351 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"238","0.754517051","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=163711 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"239","0.754523984","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=165071 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"240","0.754531028","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=166431 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"241","0.754537610","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=167791 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"242","0.754544484","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=169151 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"243","0.754641772","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=170511 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"244","0.754653966","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=171871 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"245","0.754659576","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=173231 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"246","0.754666259","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=174591 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"247","0.754673093","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=175951 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"248","0.754680226","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=177311 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"249","0.754686899","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=178671 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"250","0.754693232","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=180031 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"251","0.754700335","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=181391 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"252","0.754706948","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=182751 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"253","0.754727137","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=184111 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"254","0.754736165","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=185471 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"255","0.754745332","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=186831 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"256","0.754752166","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=188191 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"257","0.754757797","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=189551 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"258","0.754767245","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=190911 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"259","0.754774399","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=192271 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"260","0.754804216","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=152831 Win=64175 Len=0"
"261","0.754827391","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=154191 Win=62815 Len=0"
"262","0.754830309","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=193631 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"263","0.754836008","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=155551 Win=61455 Len=0"
"264","0.754842811","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=156911 Win=60095 Len=0"
"265","0.754842693","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=194991 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"266","0.754850696","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=158271 Win=58735 Len=0"
"267","0.754851760","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=196351 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"268","0.754857981","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=159631 Win=57375 Len=0"
"269","0.754859465","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=197711 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"270","0.754865094","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=160991 Win=56015 Len=0"
"271","0.754868502","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=199071 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"272","0.754872699","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=162351 Win=64175 Len=0"
"273","0.754876498","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=200431 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"274","0.754884313","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=201791 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"275","0.754891888","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=203151 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"276","0.754951972","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=163711 Win=62815 Len=0"
"277","0.754967693","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=204511 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"278","0.754985638","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=165071 Win=64175 Len=0"
"279","0.754992531","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=205871 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"280","0.754999514","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=207231 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"281","0.755007951","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=208591 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"282","0.755013211","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=167791 Win=61455 Len=0"
"283","0.755018431","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=209951 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"284","0.755019463","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=169151 Win=60095 Len=0"
"285","0.755024282","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=170511 Win=58735 Len=0"
"286","0.755028150","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=211311 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"287","0.755028951","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=171871 Win=64175 Len=0"
"288","0.755033651","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=173231 Win=62815 Len=0"
"289","0.755037167","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=212671 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"290","0.755038530","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=174591 Win=64175 Len=0"
"291","0.755045654","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=175951 Win=62815 Len=0"
"292","0.755045613","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=214031 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"293","0.755054160","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=215391 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"294","0.755064410","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=177311 Win=64175 Len=0"
"295","0.755064199","10.0.0.1","10.1.0.2","TCP","337","36011  >  9999 [ACK] Seq=216751 Ack=1 Win=65535 Len=255 [TCP segment of a reassembled PDU]"
"296","0.755071634","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=178671 Win=64175 Len=0"
"297","0.755074910","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=217006 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"298","0.755085190","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=218366 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"299","0.755095590","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=219726 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"300","0.755105600","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=221086 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"301","0.755114677","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=222446 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"302","0.755118314","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=180031 Win=62815 Len=0"
"303","0.755123584","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=223806 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"304","0.755132502","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=225166 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"305","0.755144284","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=226526 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"306","0.755169293","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=227886 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"307","0.755175575","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=181391 Win=64175 Len=0"
"308","0.755182839","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=182751 Win=62815 Len=0"
"309","0.755185123","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=229246 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"310","0.755189803","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=184111 Win=61455 Len=0"
"311","0.755194892","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=230606 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"312","0.755240601","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=185471 Win=64175 Len=0"
"313","0.755243597","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=231966 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"314","0.755251763","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=188191 Win=61455 Len=0"
"315","0.755256071","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=233326 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"316","0.755283464","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=234686 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"317","0.755296369","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=236046 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"318","0.755297922","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=189551 Win=60095 Len=0"
"319","0.755306168","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=237406 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"320","0.755316238","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=190911 Win=58735 Len=0"
"321","0.755332839","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=238766 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"322","0.755354892","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=240126 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"323","0.755357487","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=192271 Win=57375 Len=0"
"324","0.755363940","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=241486 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"325","0.755392455","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=193631 Win=64175 Len=0"
"326","0.755427242","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=194991 Win=62815 Len=0"
"327","0.755446230","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=242846 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"328","0.755460266","10.1.0.2","10.0.0.1","TCP","82","9999  >  36011 [ACK] Seq=1 Ack=196351 Win=64175 Len=0"
"329","0.755476679","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=244206 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"330","0.755495345","10.0.0.1","10.1.0.2","TCP","1442","36011  >  9999 [ACK] Seq=245566 Ack=1 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
